;scaler;scaler_object;pca;pca_object;umap;umap_object;log;log_object;fit_time;fit_time_std;score_time;score_time_std;test_score;test_score_std
48;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=20,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.020117425918579103;0.002229423515116567;0.0010526657104492187;0.00021166852477051486;0.501155643518836;0.015872671196744913
49;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.01615934371948242;0.001238039391498516;0.0011214733123779297;0.0009578248969851912;0.6372934240988181;0.00010558559763805562
50;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.015421199798583984;0.00170210205021141;0.001100635528564453;0.00024104891367514702;0.6372934240988181;0.00010558559763805562
51;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.016224765777587892;0.0017177816921389426;0.0012012004852294921;0.0007986736520234294;0.6372934240988181;0.00010558559763805562
52;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.014961671829223634;0.0011149923310809324;0.0011004924774169922;0.0003890092830166787;0.6372934240988181;0.00010558559763805562
53;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.021757030487060548;0.0016561491429268717;0.0011207103729248048;0.0010364837487555035;0.5084366592804834;0.017277883012591404
54;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.021610498428344727;0.002536063005095925;0.0011204719543457032;0.000448983102454173;0.5084366592804834;0.017277883012591404
55;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.02246990203857422;0.002468618317573185;0.001184558868408203;0.0006459540066115723;0.5084366592804834;0.017277883012591404
56;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.1,);UMAP(n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.021429777145385742;0.0011037578682154359;0.0010262012481689453;0.0013489601812966005;0.5084366592804834;0.017277883012591404
57;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.015454816818237304;0.0014690839906458895;0.001315927505493164;0.0005529694978818692;0.6372934240988181;0.00010558559763805562
58;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.015965843200683595;0.0015040567715303528;0.001096820831298828;0.00035900481585690965;0.6372934240988181;0.00010558559763805562
59;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.01567864418029785;0.002245924437272913;0.0010381698608398437;0.00015273283987923237;0.6372934240988181;0.00010558559763805562
60;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.01576366424560547;0.0013377065794652925;0.0008371353149414062;0.0008375228116247118;0.6372934240988181;0.00010558559763805562
61;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.020966196060180665;0.0017540760259288747;0.0008011341094970703;0.0008011466185344317;0.4148569627273685;0.03782272066548523
62;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.02205004692077637;0.002116275694143315;0.0009189605712890625;0.00041727884307857845;0.4148569627273685;0.03782272066548523
63;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.020824146270751954;0.0014511410743138864;0.001144075393676758;0.0003974799229565327;0.4148569627273685;0.03782272066548523
64;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.020488405227661134;0.0023662294279853304;0.001085519790649414;0.0007148582625658488;0.4148569627273685;0.03782272066548523
65;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.01605648994445801;0.0014669969808995267;0.0007417201995849609;0.000822525604703582;0.6372934240988181;0.00010558559763805562
66;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.015667057037353514;0.000934796731230558;0.0009943485260009766;0.000598930066891235;0.6372934240988181;0.00010558559763805562
67;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.016085004806518553;0.0012065418670284354;0.0009597301483154297;0.0004886501565251842;0.6372934240988181;0.00010558559763805562
68;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.015916872024536132;0.0021200579108816694;0.0011143207550048829;0.0015803989508351953;0.6372934240988181;0.00010558559763805562
69;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.021837997436523437;0.0021086367878539567;0.0011552810668945313;0.0003846328958068387;0.5064139471529459;0.012556204312632093
70;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.021004772186279295;0.0017019837761328115;0.0010163307189941407;6.561348604235434e-05;0.5064139471529459;0.012556204312632093
71;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.02169170379638672;0.0014741880987165174;0.0010404109954833985;0.0001930125614023838;0.5064139471529459;0.012556204312632093
72;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=2,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.020629405975341797;0.0009555908019948188;0.0008368492126464844;0.0008423945646995523;0.5064139471529459;0.012556204312632093
73;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=5,min_dist=0.1,);UMAP(n_components=5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.02345285415649414;0.0017837920074382193;0.0009812355041503907;0.0001663046684665701;0.6372934240988181;0.00010558559763805562
74;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=5,min_dist=0.1,);UMAP(n_components=5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.022498559951782227;0.0005442283847964628;0.001008462905883789;3.6048889160156254e-05;0.6372934240988181;0.00010558559763805562
75;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=5,min_dist=0.1,);UMAP(n_components=5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.022951745986938478;0.0015804252272275182;0.0012497425079345704;0.0007836300365945848;0.6372934240988181;0.00010558559763805562
76;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=5,min_dist=0.1,);UMAP(n_components=5, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.022692203521728516;0.0013714259781763233;0.0013209819793701173;0.0007713212456817682;0.6372934240988181;0.00010558559763805562
